0 30 0x00000000 0xf14020f3 M   csrrs       x1, mhartid, x0
811 3627 0x00000d7c 0x4062d2b3 M   sra         x5, x5, x6
812 3639 0x00000d80 0x4062d2b3 M   sra         x5, x5, x6
813 3642 0x00000d84 0x4062d2b3 M   sra         x5, x5, x6
814 3645 0x00000d88 0x4062d2b3 M   sra         x5, x5, x6
815 3648 0x00000d8c 0x4062d2b3 M   sra         x5, x5, x6
816 3651 0x00000d90 0x4062d2b3 M   sra         x5, x5, x6
817 3654 0x00000d94 0x4062d2b3 M   sra         x5, x5, x6
818 3657 0x00000d98 0x4062d2b3 M   sra         x5, x5, x6
819 3660 0x00000d9c 0x4062d2b3 M   sra         x5, x5, x6
820 3672 0x00000da0 0x4062d2b3 M   sra         x5, x5, x6
821 3675 0x00000da4 0x4062d2b3 M   sra         x5, x5, x6
822 3678 0x00000da8 0x4062d2b3 M   sra         x5, x5, x6
823 3681 0x00000dac 0x4062d2b3 M   sra         x5, x5, x6
824 3684 0x00000db0 0x4062d2b3 M   sra         x5, x5, x6
825 3687 0x00000db4 0x4062d2b3 M   sra         x5, x5, x6
826 3690 0x00000db8 0x4062d2b3 M   sra         x5, x5, x6
827 3693 0x00000dbc 0x4062d2b3 M   sra         x5, x5, x6
828 3705 0x00000dc0 0x4062d2b3 M   sra         x5, x5, x6
829 3708 0x00000dc4 0x4062d2b3 M   sra         x5, x5, x6
830 3711 0x00000dc8 0x4062d2b3 M   sra         x5, x5, x6
831 3714 0x00000dcc 0x4062d2b3 M   sra         x5, x5, x6
832 3717 0x00000dd0 0x4062d2b3 M   sra         x5, x5, x6
833 3720 0x00000dd4 0x4062d2b3 M   sra         x5, x5, x6
834 3723 0x00000dd8 0x4062d2b3 M   sra         x5, x5, x6
835 3726 0x00000ddc 0x4062d2b3 M   sra         x5, x5, x6
836 3738 0x00000de0 0x4062d2b3 M   sra         x5, x5, x6
837 3741 0x00000de4 0x4062d2b3 M   sra         x5, x5, x6
838 3744 0x00000de8 0x4062d2b3 M   sra         x5, x5, x6
839 3747 0x00000dec 0x4062d2b3 M   sra         x5, x5, x6
840 3750 0x00000df0 0x4062d2b3 M   sra         x5, x5, x6
841 3753 0x00000df4 0x4062d2b3 M   sra         x5, x5, x6
842 3756 0x00000df8 0x4062d2b3 M   sra         x5, x5, x6
843 3759 0x00000dfc 0x4062d2b3 M   sra         x5, x5, x6
844 3771 0x00000e00 0x4062d2b3 M   sra         x5, x5, x6
845 3774 0x00000e04 0x4062d2b3 M   sra         x5, x5, x6
846 3777 0x00000e08 0x4062d2b3 M   sra         x5, x5, x6
847 3780 0x00000e0c 0x4062d2b3 M   sra         x5, x5, x6
848 3783 0x00000e10 0x4062d2b3 M   sra         x5, x5, x6
849 3786 0x00000e14 0x4062d2b3 M   sra         x5, x5, x6
850 3789 0x00000e18 0x4062d2b3 M   sra         x5, x5, x6
851 3792 0x00000e1c 0x4062d2b3 M   sra         x5, x5, x6
852 3804 0x00000e20 0x4062d2b3 M   sra         x5, x5, x6
853 3807 0x00000e24 0x4062d2b3 M   sra         x5, x5, x6
854 3810 0x00000e28 0x4062d2b3 M   sra         x5, x5, x6
855 3813 0x00000e2c 0x4062d2b3 M   sra         x5, x5, x6
856 3816 0x00000e30 0x4062d2b3 M   sra         x5, x5, x6
857 3819 0x00000e34 0x4062d2b3 M   sra         x5, x5, x6
858 3822 0x00000e38 0x4062d2b3 M   sra         x5, x5, x6
859 3825 0x00000e3c 0x4062d2b3 M   sra         x5, x5, x6
860 3837 0x00000e40 0x4062d2b3 M   sra         x5, x5, x6
861 3840 0x00000e44 0x4062d2b3 M   sra         x5, x5, x6
862 3843 0x00000e48 0x4062d2b3 M   sra         x5, x5, x6
863 3846 0x00000e4c 0x4062d2b3 M   sra         x5, x5, x6
864 3849 0x00000e50 0x4062d2b3 M   sra         x5, x5, x6
865 3852 0x00000e54 0x4062d2b3 M   sra         x5, x5, x6
866 3855 0x00000e58 0x4062d2b3 M   sra         x5, x5, x6
867 3858 0x00000e5c 0x4062d2b3 M   sra         x5, x5, x6
868 3870 0x00000e60 0x4062d2b3 M   sra         x5, x5, x6
869 3873 0x00000e64 0x4062d2b3 M   sra         x5, x5, x6
870 3876 0x00000e68 0x4062d2b3 M   sra         x5, x5, x6
871 3879 0x00000e6c 0x4062d2b3 M   sra         x5, x5, x6
872 3882 0x00000e70 0x4062d2b3 M   sra         x5, x5, x6
873 3885 0x00000e74 0x4062d2b3 M   sra         x5, x5, x6
874 3888 0x00000e78 0x4062d2b3 M   sra         x5, x5, x6
875 3891 0x00000e7c 0x4062d2b3 M   sra         x5, x5, x6
876 3903 0x00000e80 0x4062d2b3 M   sra         x5, x5, x6
877 3906 0x00000e84 0x4062d2b3 M   sra         x5, x5, x6
878 3909 0x00000e88 0x4062d2b3 M   sra         x5, x5, x6
879 3912 0x00000e8c 0x4062d2b3 M   sra         x5, x5, x6
880 3915 0x00000e90 0x4062d2b3 M   sra         x5, x5, x6
881 3918 0x00000e94 0x4062d2b3 M   sra         x5, x5, x6
882 3921 0x00000e98 0x4062d2b3 M   sra         x5, x5, x6
883 3924 0x00000e9c 0x4062d2b3 M   sra         x5, x5, x6
884 3936 0x00000ea0 0x4062d2b3 M   sra         x5, x5, x6
885 3939 0x00000ea4 0x4062d2b3 M   sra         x5, x5, x6
886 3942 0x00000ea8 0x4062d2b3 M   sra         x5, x5, x6
887 3945 0x00000eac 0x4062d2b3 M   sra         x5, x5, x6
888 3948 0x00000eb0 0x4062d2b3 M   sra         x5, x5, x6
889 3951 0x00000eb4 0x4062d2b3 M   sra         x5, x5, x6
890 3954 0x00000eb8 0x4062d2b3 M   sra         x5, x5, x6
891 3957 0x00000ebc 0x4062d2b3 M   sra         x5, x5, x6
892 3969 0x00000ec0 0x4062d2b3 M   sra         x5, x5, x6
893 3972 0x00000ec4 0x4062d2b3 M   sra         x5, x5, x6
894 3975 0x00000ec8 0x4062d2b3 M   sra         x5, x5, x6
895 3978 0x00000ecc 0x4062d2b3 M   sra         x5, x5, x6
896 3981 0x00000ed0 0x4062d2b3 M   sra         x5, x5, x6
897 3984 0x00000ed4 0x4062d2b3 M   sra         x5, x5, x6
898 3987 0x00000ed8 0x4062d2b3 M   sra         x5, x5, x6
899 3990 0x00000edc 0x4062d2b3 M   sra         x5, x5, x6
900 4002 0x00000ee0 0x4062d2b3 M   sra         x5, x5, x6
901 4005 0x00000ee4 0x4062d2b3 M   sra         x5, x5, x6
902 4008 0x00000ee8 0x4062d2b3 M   sra         x5, x5, x6
903 4011 0x00000eec 0x4062d2b3 M   sra         x5, x5, x6
904 4014 0x00000ef0 0x4062d2b3 M   sra         x5, x5, x6
905 4017 0x00000ef4 0x4062d2b3 M   sra         x5, x5, x6
906 4020 0x00000ef8 0x4062d2b3 M   sra         x5, x5, x6
907 4023 0x00000efc 0x4062d2b3 M   sra         x5, x5, x6
908 4035 0x00000f00 0x4062d2b3 M   sra         x5, x5, x6
909 4038 0x00000f04 0x4062d2b3 M   sra         x5, x5, x6
910 4041 0x00000f08 0x4062d2b3 M   sra         x5, x5, x6
911 4044 0x00000f0c 0x4062d2b3 M   sra         x5, x5, x6
912 4047 0x00000f10 0x4062d2b3 M   sra         x5, x5, x6
913 4050 0x00000f14 0x4062d2b3 M   sra         x5, x5, x6
914 4053 0x00000f18 0x4062d2b3 M   sra         x5, x5, x6
915 4056 0x00000f1c 0x4062d2b3 M   sra         x5, x5, x6
916 4068 0x00000f20 0x4062d2b3 M   sra         x5, x5, x6
917 4071 0x00000f24 0x4062d2b3 M   sra         x5, x5, x6
918 4074 0x00000f28 0x4062d2b3 M   sra         x5, x5, x6
919 4077 0x00000f2c 0x4062d2b3 M   sra         x5, x5, x6
920 4080 0x00000f30 0x4062d2b3 M   sra         x5, x5, x6
921 4083 0x00000f34 0x4062d2b3 M   sra         x5, x5, x6
922 4086 0x00000f38 0x4062d2b3 M   sra         x5, x5, x6
923 4089 0x00000f3c 0x4062d2b3 M   sra         x5, x5, x6
924 4101 0x00000f40 0x4062d2b3 M   sra         x5, x5, x6
925 4104 0x00000f44 0x4062d2b3 M   sra         x5, x5, x6
926 4107 0x00000f48 0x4062d2b3 M   sra         x5, x5, x6
927 4110 0x00000f4c 0x4062d2b3 M   sra         x5, x5, x6
928 4113 0x00000f50 0x4062d2b3 M   sra         x5, x5, x6
929 4116 0x00000f54 0x4062d2b3 M   sra         x5, x5, x6
930 4119 0x00000f58 0x4062d2b3 M   sra         x5, x5, x6
931 4122 0x00000f5c 0x4062d2b3 M   sra         x5, x5, x6
932 4134 0x00000f60 0x4062d2b3 M   sra         x5, x5, x6
933 4137 0x00000f64 0x4062d2b3 M   sra         x5, x5, x6
934 4140 0x00000f68 0x4062d2b3 M   sra         x5, x5, x6
935 4143 0x00000f6c 0x4062d2b3 M   sra         x5, x5, x6
936 4146 0x00000f70 0x4062d2b3 M   sra         x5, x5, x6
937 4149 0x00000f74 0x4062d2b3 M   sra         x5, x5, x6
938 4152 0x00000f78 0x4062d2b3 M   sra         x5, x5, x6
939 4155 0x00000f7c 0x4062d2b3 M   sra         x5, x5, x6
940 4167 0x00000f80 0x4062d2b3 M   sra         x5, x5, x6
941 4170 0x00000f84 0x4062d2b3 M   sra         x5, x5, x6
942 4173 0x00000f88 0x4062d2b3 M   sra         x5, x5, x6
943 4176 0x00000f8c 0x4062d2b3 M   sra         x5, x5, x6
944 4179 0x00000f90 0x4062d2b3 M   sra         x5, x5, x6
945 4182 0x00000f94 0x4062d2b3 M   sra         x5, x5, x6
946 4185 0x00000f98 0x4062d2b3 M   sra         x5, x5, x6
947 4188 0x00000f9c 0x4062d2b3 M   sra         x5, x5, x6
948 4200 0x00000fa0 0x4062d2b3 M   sra         x5, x5, x6
949 4203 0x00000fa4 0x4062d2b3 M   sra         x5, x5, x6
950 4206 0x00000fa8 0x4062d2b3 M   sra         x5, x5, x6
951 4209 0x00000fac 0x4062d2b3 M   sra         x5, x5, x6
952 4212 0x00000fb0 0x4062d2b3 M   sra         x5, x5, x6
953 4215 0x00000fb4 0x4062d2b3 M   sra         x5, x5, x6
954 4218 0x00000fb8 0x4062d2b3 M   sra         x5, x5, x6
955 4221 0x00000fbc 0x4062d2b3 M   sra         x5, x5, x6
956 4233 0x00000fc0 0x4062d2b3 M   sra         x5, x5, x6
957 4236 0x00000fc4 0x4062d2b3 M   sra         x5, x5, x6
958 4239 0x00000fc8 0x4062d2b3 M   sra         x5, x5, x6
959 4242 0x00000fcc 0x4062d2b3 M   sra         x5, x5, x6
960 4245 0x00000fd0 0x4062d2b3 M   sra         x5, x5, x6
961 4248 0x00000fd4 0x4062d2b3 M   sra         x5, x5, x6
962 4251 0x00000fd8 0x4062d2b3 M   sra         x5, x5, x6
963 4254 0x00000fdc 0x4062d2b3 M   sra         x5, x5, x6
964 4266 0x00000fe0 0x4062d2b3 M   sra         x5, x5, x6
965 4269 0x00000fe4 0x4062d2b3 M   sra         x5, x5, x6
966 4272 0x00000fe8 0x4062d2b3 M   sra         x5, x5, x6
967 4275 0x00000fec 0x4062d2b3 M   sra         x5, x5, x6
968 4278 0x00000ff0 0x4062d2b3 M   sra         x5, x5, x6
969 4281 0x00000ff4 0x4062d2b3 M   sra         x5, x5, x6
970 4284 0x00000ff8 0x4062d2b3 M   sra         x5, x5, x6
971 4287 0x00000ffc 0x4062d2b3 M   sra         x5, x5, x6
972 4299 0x00001000 0x4062d2b3 M   sra         x5, x5, x6
973 4302 0x00001004 0x4062d2b3 M   sra         x5, x5, x6
974 4305 0x00001008 0x4062d2b3 M   sra         x5, x5, x6
975 4308 0x0000100c 0x4062d2b3 M   sra         x5, x5, x6
976 4311 0x00001010 0x4062d2b3 M   sra         x5, x5, x6
977 4314 0x00001014 0x4062d2b3 M   sra         x5, x5, x6
978 4317 0x00001018 0x4062d2b3 M   sra         x5, x5, x6
979 4320 0x0000101c 0x4062d2b3 M   sra         x5, x5, x6
980 4332 0x00001020 0x4062d2b3 M   sra         x5, x5, x6
981 4335 0x00001024 0x4062d2b3 M   sra         x5, x5, x6
982 4338 0x00001028 0x4062d2b3 M   sra         x5, x5, x6
983 4341 0x0000102c 0x4062d2b3 M   sra         x5, x5, x6
984 4344 0x00001030 0x4062d2b3 M   sra         x5, x5, x6
985 4347 0x00001034 0x4062d2b3 M   sra         x5, x5, x6
986 4350 0x00001038 0x4062d2b3 M   sra         x5, x5, x6
987 4353 0x0000103c 0x4062d2b3 M   sra         x5, x5, x6
988 4365 0x00001040 0x4062d2b3 M   sra         x5, x5, x6
989 4368 0x00001044 0x4062d2b3 M   sra         x5, x5, x6
990 4371 0x00001048 0x4062d2b3 M   sra         x5, x5, x6
991 4374 0x0000104c 0x4062d2b3 M   sra         x5, x5, x6
992 4377 0x00001050 0x4062d2b3 M   sra         x5, x5, x6
993 4380 0x00001054 0x4062d2b3 M   sra         x5, x5, x6
994 4383 0x00001058 0x4062d2b3 M   sra         x5, x5, x6
995 4386 0x0000105c 0x4062d2b3 M   sra         x5, x5, x6
996 4398 0x00001060 0x4062d2b3 M   sra         x5, x5, x6
997 4401 0x00001064 0x4062d2b3 M   sra         x5, x5, x6
998 4404 0x00001068 0x4062d2b3 M   sra         x5, x5, x6
999 4407 0x0000106c 0x4062d2b3 M   sra         x5, x5, x6
1000 4410 0x00001070 0x4062d2b3 M   sra         x5, x5, x6
1001 4413 0x00001074 0x4062d2b3 M   sra         x5, x5, x6
1002 4416 0x00001078 0x4062d2b3 M   sra         x5, x5, x6
1003 4419 0x0000107c 0x4062d2b3 M   sra         x5, x5, x6
1004 4431 0x00001080 0x4062d2b3 M   sra         x5, x5, x6
1005 4434 0x00001084 0x4062d2b3 M   sra         x5, x5, x6
1006 4437 0x00001088 0x4062d2b3 M   sra         x5, x5, x6
1007 4440 0x0000108c 0x4062d2b3 M   sra         x5, x5, x6
1008 4443 0x00001090 0x4062d2b3 M   sra         x5, x5, x6
1009 4446 0x00001094 0x4062d2b3 M   sra         x5, x5, x6
1010 4449 0x00001098 0x4062d2b3 M   sra         x5, x5, x6
1011 4452 0x0000109c 0x4062d2b3 M   sra         x5, x5, x6
1012 4464 0x000010a0 0x4062d2b3 M   sra         x5, x5, x6
1013 4467 0x000010a4 0x4062d2b3 M   sra         x5, x5, x6
1014 4470 0x000010a8 0x4062d2b3 M   sra         x5, x5, x6
1015 4473 0x000010ac 0x4062d2b3 M   sra         x5, x5, x6
1016 4476 0x000010b0 0x4062d2b3 M   sra         x5, x5, x6
1017 4479 0x000010b4 0x4062d2b3 M   sra         x5, x5, x6
1018 4482 0x000010b8 0x4062d2b3 M   sra         x5, x5, x6
1019 4485 0x000010bc 0x4062d2b3 M   sra         x5, x5, x6
1020 4497 0x000010c0 0x4062d2b3 M   sra         x5, x5, x6
1021 4500 0x000010c4 0x4062d2b3 M   sra         x5, x5, x6
1022 4503 0x000010c8 0x4062d2b3 M   sra         x5, x5, x6
1023 4506 0x000010cc 0x4062d2b3 M   sra         x5, x5, x6
1024 4509 0x000010d0 0x4062d2b3 M   sra         x5, x5, x6
1025 4512 0x000010d4 0x4062d2b3 M   sra         x5, x5, x6
1026 4515 0x000010d8 0x4062d2b3 M   sra         x5, x5, x6
1027 4518 0x000010dc 0x4062d2b3 M   sra         x5, x5, x6
1028 4530 0x000010e0 0x4062d2b3 M   sra         x5, x5, x6
1029 4533 0x000010e4 0x4062d2b3 M   sra         x5, x5, x6
1030 4536 0x000010e8 0x4062d2b3 M   sra         x5, x5, x6
1031 4539 0x000010ec 0x4062d2b3 M   sra         x5, x5, x6
1032 4542 0x000010f0 0x4062d2b3 M   sra         x5, x5, x6
1033 4545 0x000010f4 0x4062d2b3 M   sra         x5, x5, x6
1034 4548 0x000010f8 0x4062d2b3 M   sra         x5, x5, x6
1035 4551 0x000010fc 0x4062d2b3 M   sra         x5, x5, x6
1036 4563 0x00001100 0x4062d2b3 M   sra         x5, x5, x6
1037 4566 0x00001104 0x4062d2b3 M   sra         x5, x5, x6
1038 4569 0x00001108 0x4062d2b3 M   sra         x5, x5, x6
1039 4572 0x0000110c 0x4062d2b3 M   sra         x5, x5, x6
1040 4575 0x00001110 0x4062d2b3 M   sra         x5, x5, x6
1041 4578 0x00001114 0x4062d2b3 M   sra         x5, x5, x6
1042 4581 0x00001118 0x4062d2b3 M   sra         x5, x5, x6
1043 4584 0x0000111c 0x4062d2b3 M   sra         x5, x5, x6
1044 4596 0x00001120 0x4062d2b3 M   sra         x5, x5, x6
1045 4599 0x00001124 0x4062d2b3 M   sra         x5, x5, x6
1046 4602 0x00001128 0x4062d2b3 M   sra         x5, x5, x6
1047 4605 0x0000112c 0x4062d2b3 M   sra         x5, x5, x6
1048 4608 0x00001130 0x4062d2b3 M   sra         x5, x5, x6
1049 4611 0x00001134 0x4062d2b3 M   sra         x5, x5, x6
1050 4614 0x00001138 0x4062d2b3 M   sra         x5, x5, x6
1051 4617 0x0000113c 0x4062d2b3 M   sra         x5, x5, x6
1052 4629 0x00001140 0x4062d2b3 M   sra         x5, x5, x6
1053 4632 0x00001144 0x4062d2b3 M   sra         x5, x5, x6
1054 4635 0x00001148 0x4062d2b3 M   sra         x5, x5, x6
1055 4638 0x0000114c 0x4062d2b3 M   sra         x5, x5, x6
1056 4641 0x00001150 0x4062d2b3 M   sra         x5, x5, x6
1057 4644 0x00001154 0x4062d2b3 M   sra         x5, x5, x6
1058 4647 0x00001158 0x4062d2b3 M   sra         x5, x5, x6
1059 4650 0x0000115c 0x4062d2b3 M   sra         x5, x5, x6
1060 4662 0x00001160 0x4062d2b3 M   sra         x5, x5, x6
1061 4665 0x00001164 0x4062d2b3 M   sra         x5, x5, x6
1062 4667 0x00001168 0x00000513 M   addi        x10, x0, 0
1063 4670 0x0000116c 0x00008067 M   jalr        x0, 0(x1)
1064 4688 0x0000015c 0x30047073 M   csrrci      x0, mstatus, 8
1065 4702 0x00000160 0x30401073 M   csrrw       x0, mie, x0
1066 4704 0x00000164 0x00000597 M   auipc       x11, 0x00000000
1067 4706 0x00000168 0x05058593 M   addi        x11, x11, 80
1068 4709 0x0000016c 0x30559073 M   csrrw       x0, mtvec, x11
1069 4712 0x00000170 0x34051073 M   csrrw       x0, mscratch, x10
1070 4715 0x00000174 0xf1402473 M   csrrs       x8, mhartid, x0
1071 4718 0x00000178 0x02041463 M   bne         x8, x0, 40
1072 4720 0x0000017c 0x00001417 M   auipc       x8, 0x00001000
1073 4732 0x00000180 0xff440413 M   addi        x8, x8, -12
1074 4734 0x00000184 0x00001497 M   auipc       x9, 0x00001000
1075 4736 0x00000188 0xfec48493 M   addi        x9, x9, -20
1076 4739 0x0000018c 0x00945a63 M   bge         x8, x9, 20
1077 4758 0x000001a0 0xf1402473 M   csrrs       x8, mhartid, x0
1078 4761 0x000001a4 0x00041463 M   bne         x8, x0, 8
1079 4764 0x000001a8 0x00100073 M   ebreak      
1080 4773 0x000001b4 0x10500073 M   wfi          <TRAP_ENTRY>
